student_id,programme,gpa_100,gpa_200,gpa_300,final_cgpa,low_performance,predicted_final_cgpa,low_performance_probability,trajectory_delta,risk_level,intervention_priority
NG-STU-0903,Elect & Elect Engineering,3.511111111111111,2.9655172413793105,2.0806451612903225,2.6455223880597,1,2.6730948151426204,0.9703847435352069,-1.4304659498207886,CRITICAL,URGENT
NG-STU-0904,Elect & Elect Engineering,3.1777777777777776,3.607843137254902,2.7777777777777777,3.17796610169492,0,3.153301743372483,0.4174240632942141,-0.3999999999999999,HIGH,PRIORITY
NG-STU-0905,Elect & Elect Engineering,3.8666666666666667,3.43859649122807,3.169811320754717,3.3695652173913,0,3.4711914361505514,0.008207163817508316,-0.6968553459119495,MODERATE,MONITOR
NG-STU-0906,Elect & Elect Engineering,4.511111111111111,3.381818181818182,3.127659574468085,3.56828193832599,0,3.55334020079456,0.01531474885225532,-1.383451536643026,MODERATE,MONITOR
NG-STU-0907,Elect & Elect Engineering,4.5777777777777775,4.428571428571429,4.702127659574468,4.58796296296296,0,4.577876073958735,0.00290290391807656,0.12434988179669038,LOW,ROUTINE
NG-STU-0908,Elect & Elect Engineering,4.822222222222222,4.612244897959184,4.659574468085107,4.70093457943925,0,4.639290617135314,0.00290290391807656,-0.16264775413711519,LOW,ROUTINE
NG-STU-0909,Elect & Elect Engineering,4.688888888888889,3.5306122448979593,4.235294117647059,4.20183486238532,0,4.152629516814567,0.00290290391807656,-0.45359477124183023,MODERATE,MONITOR
NG-STU-0910,Elect & Elect Engineering,3.466666666666667,2.795918367346939,1.9193548387096775,2.43065693430657,1,2.5157998253022527,0.986420882064795,-1.5473118279569893,CRITICAL,URGENT
NG-STU-0911,Elect & Elect Engineering,4.222222222222222,3.2264150943396226,4.638297872340425,4.24770642201835,0,4.036600325150044,0.00290290391807656,0.416075650118203,LOW,ROUTINE
NG-STU-0912,Elect & Elect Engineering,4.2,3.673469387755102,3.595744680851064,3.72685185185185,0,3.7634695623971055,0.00290290391807656,-0.6042553191489364,MODERATE,MONITOR
NG-STU-0913,Elect & Elect Engineering,4.177777777777778,2.7755102040816326,2.090909090909091,2.95061728395062,1,2.866121599003448,0.929246218681331,-2.086868686868687,CRITICAL,URGENT
NG-STU-0914,Elect & Elect Engineering,3.8444444444444446,2.7586206896551726,3.1470588235294117,3.1255230125523,0,3.2650438652837313,0.029919751073271952,-0.6973856209150329,HIGH,PRIORITY
NG-STU-0915,Elect & Elect Engineering,4.866666666666666,4.6938775510204085,4.702127659574468,4.65420560747664,0,4.704303059235654,0.00290290391807656,-0.16453900709219837,LOW,ROUTINE
NG-STU-0916,Elect & Elect Engineering,4.311111111111111,4.1568627450980395,3.6595744680851063,3.88636363636364,0,3.922345550845142,0.00290290391807656,-0.6515366430260046,MODERATE,MONITOR
NG-STU-0917,Elect & Elect Engineering,3.511111111111111,3.196078431372549,2.1475409836065573,2.59022556390977,1,2.795008424432832,0.9431883817354385,-1.3635701275045538,CRITICAL,URGENT
NG-STU-0918,Elect & Elect Engineering,3.9555555555555557,3.7346938775510203,4.212765957446808,4.11214953271028,0,3.995035000634568,0.0041125808509054436,0.25721040189125244,LOW,ROUTINE
NG-STU-0919,Elect & Elect Engineering,4.111111111111111,3.2745098039215685,2.72,3.38565022421525,0,3.2789618566319714,0.20880392782690227,-1.3911111111111105,HIGH,PRIORITY
NG-STU-0920,Elect & Elect Engineering,4.4222222222222225,3.4901960784313726,3.3617021276595747,3.65909090909091,0,3.6595339523910537,0.00290290391807656,-1.0605200945626478,MODERATE,MONITOR
NG-STU-0921,Elect & Elect Engineering,4.2444444444444445,3.641509433962264,2.8076923076923075,3.50446428571429,0,3.3861902162579023,0.11114322103803664,-1.436752136752137,MODERATE,MONITOR
NG-STU-0922,Elect & Elect Engineering,4.355555555555555,4.215686274509804,3.7872340425531914,4.06018518518519,0,3.9961109167426367,0.00290290391807656,-0.5683215130023638,MODERATE,MONITOR
NG-STU-0923,Elect & Elect Engineering,3.533333333333333,2.272727272727273,1.8088235294117647,2.43589743589744,1,2.3620610808449647,0.997018190082805,-1.7245098039215685,CRITICAL,URGENT
NG-STU-0924,Elect & Elect Engineering,3.2444444444444445,2.0833333333333335,2.15,2.4176245210728,1,2.3964562464694645,0.9968851711527028,-1.0944444444444446,CRITICAL,URGENT
NG-STU-0925,Elect & Elect Engineering,3.869565217391304,3.3877551020408165,3.3529411764705883,3.47963800904977,0,3.4978828513012896,0.0041125808509054436,-0.5166240409207159,MODERATE,MONITOR
NG-STU-0926,Elect & Elect Engineering,2.717391304347826,1.901639344262295,1.8529411764705883,2.24666666666667,1,2.1654225300634735,0.9989869951143301,-0.8644501278772379,CRITICAL,URGENT
NG-STU-0927,Elect & Elect Engineering,4.239130434782608,4.215686274509804,4.108695652173913,4.14883720930233,0,4.182364728851584,0.00290290391807656,-0.13043478260869534,LOW,ROUTINE
NG-STU-0928,Elect & Elect Engineering,4.239130434782608,3.7755102040816326,3.5,3.81395348837209,0,3.748305309903754,0.00290290391807656,-0.7391304347826084,MODERATE,MONITOR
NG-STU-0929,Elect & Elect Engineering,2.9565217391304346,2.9047619047619047,2.3333333333333335,2.68401486988848,1,2.6122232810229185,0.9846677480099998,-0.6231884057971011,CRITICAL,URGENT
NG-STU-0930,Elect & Elect Engineering,3.3191489361702127,1.7755102040816326,2.010869565217391,2.91735537190083,1,2.390985584482787,0.997850112838869,-1.3082793709528215,CRITICAL,URGENT
NG-STU-0931,Elect & Elect Engineering,2.872340425531915,1.588235294117647,2.4237288135593222,2.59615384615385,1,2.4753172928657734,0.9972068572114692,-0.4486116119725927,CRITICAL,URGENT
NG-STU-0932,Elect & Elect Engineering,4.217391304347826,3.63265306122449,3.7551020408163267,3.8348623853211,0,3.7834692420005083,0.00290290391807656,-0.46228926353149946,MODERATE,MONITOR
NG-STU-0933,Elect & Elect Engineering,4.695652173913044,4.591836734693878,4.630434782608695,4.70892018779343,0,4.605041053462307,0.00290290391807656,-0.06521739130434856,LOW,ROUTINE
NG-STU-0934,Elect & Elect Engineering,4.195652173913044,3.549019607843137,3.8260869565217392,3.68493150684932,0,3.75861805616519,0.00290290391807656,-0.36956521739130466,MODERATE,MONITOR
NG-STU-0935,Elect & Elect Engineering,4.326086956521739,4.224489795918367,4.239130434782608,4.35211267605634,0,4.282554194710399,0.00290290391807656,-0.08695652173913082,LOW,ROUTINE
NG-STU-0936,Elect & Elect Engineering,4.282608695652174,3.230769230769231,2.459016393442623,3.0078125,1,3.144971620043627,0.4785480414383929,-1.8235923022095508,HIGH,PRIORITY
NG-STU-0937,Elect & Elect Engineering,3.3260869565217392,3.4166666666666665,2.509433962264151,2.82572614107884,1,3.0221290360459414,0.7784800235473558,-0.8166529942575882,CRITICAL,URGENT
NG-STU-0938,Elect & Elect Engineering,4.913043478260869,4.775510204081633,4.891304347826087,4.85446009389671,0,4.767049832043641,0.00290290391807656,-0.02173913043478226,LOW,ROUTINE
NG-STU-0939,Elect & Elect Engineering,4.173913043478261,2.9166666666666665,2.338235294117647,2.92015209125475,1,2.9083875557890932,0.8449144986093592,-1.8356777493606136,CRITICAL,URGENT
NG-STU-0940,Elect & Elect Engineering,4.326086956521739,3.6041666666666665,3.0392156862745097,3.4025974025974,0,3.494151995863257,0.038743381300854654,-1.2868712702472296,MODERATE,MONITOR
NG-STU-0941,Elect & Elect Engineering,3.4130434782608696,3.2549019607843137,3.0961538461538463,3.28318584070796,0,3.269900055722053,0.0792104327374967,-0.31688963210702337,HIGH,PRIORITY
NG-STU-0942,Elect & Elect Engineering,3.760869565217391,2.7115384615384617,2.021276595744681,2.66541353383459,1,2.7036594259186533,0.9704852242943759,-1.7395929694727101,CRITICAL,URGENT
NG-STU-0943,Elect & Elect Engineering,3.3260869565217392,3.1923076923076925,2.5555555555555554,2.89029535864979,1,2.9261779151101406,0.8533036671240938,-0.7705314009661839,CRITICAL,URGENT
NG-STU-0944,Elect & Elect Engineering,4.021739130434782,3.1,2.7288135593220337,3.16803278688525,0,3.161500301219893,0.3040194761935966,-1.2929255711127485,HIGH,PRIORITY
NG-STU-0945,Elect & Elect Engineering,4.217391304347826,4.3061224489795915,4.326086956521739,4.24882629107981,0,4.2882097842897196,0.00290290391807656,0.10869565217391308,LOW,ROUTINE
NG-STU-0946,Elect & Elect Engineering,4.130434782608695,3.7916666666666665,3.4782608695652173,3.55803571428571,0,3.706922967782129,0.00290290391807656,-0.652173913043478,MODERATE,MONITOR
NG-STU-0947,Elect & Elect Engineering,3.6956521739130435,3.2291666666666665,2.980392156862745,3.42543859649123,0,3.221293265212537,0.17760337859577857,-0.7152600170502983,HIGH,PRIORITY
NG-STU-0948,Elect & Elect Engineering,4.195652173913044,3.5918367346938775,3.74,3.82110091743119,0,3.765746532978068,0.00290290391807656,-0.4556521739130437,MODERATE,MONITOR
NG-STU-0949,Elect & Elect Engineering,3.369565217391304,2.7083333333333335,2.3181818181818183,2.59191176470588,1,2.640980033760113,0.9777611438920433,-1.0513833992094859,CRITICAL,URGENT
NG-STU-0950,Elect & Elect Engineering,3.9347826086956523,3.314814814814815,3.125,3.49771689497717,0,3.4221218915082843,0.02158463471731463,-0.8097826086956523,MODERATE,MONITOR
NG-STU-0951,Elect & Elect Engineering,4.913043478260869,4.530612244897959,4.717391304347826,4.72300469483568,0,4.671466287624957,0.00290290391807656,-0.19565217391304301,LOW,ROUTINE
NG-STU-0952,Elect & Elect Engineering,4.456521739130435,4.3061224489795915,4.6521739130434785,4.47417840375587,0,4.480212354786198,0.00290290391807656,0.1956521739130439,LOW,ROUTINE
NG-STU-0953,Elect & Elect Engineering,3.891304347826087,3.076923076923077,2.076923076923077,2.6865671641791,1,2.8124842047203824,0.9003458621176748,-1.8143812709030098,CRITICAL,URGENT
NG-STU-0954,Elect & Elect Engineering,4.695652173913044,4.081632653061225,4.5,4.40845070422535,0,4.399964361685751,0.00290290391807656,-0.1956521739130439,LOW,ROUTINE
NG-STU-0955,Elect & Elect Engineering,4.521739130434782,3.7755102040816326,3.5652173913043477,3.95927601809955,0,3.8003449327476826,0.00290290391807656,-0.9565217391304346,MODERATE,MONITOR
NG-STU-0956,Elect & Elect Engineering,3.347826086956522,2.807017543859649,3.6041666666666665,3.26872246696035,0,3.3351351144366648,0.056619967789837536,0.25634057971014457,HIGH,PRIORITY
NG-STU-0957,Elect & Elect Engineering,4.673913043478261,4.244897959183674,4.717391304347826,4.64319248826291,0,4.553715879795244,0.00290290391807656,0.04347826086956541,LOW,ROUTINE
NG-STU-0958,Elect & Elect Engineering,4.304347826086956,3.4489795918367347,3.8260869565217392,3.96728971962617,0,3.794795457117161,0.00290290391807656,-0.47826086956521685,MODERATE,MONITOR
NG-STU-0959,Elect & Elect Engineering,4.130434782608695,3.6041666666666665,3.375,3.64055299539171,0,3.606825395152776,0.00290290391807656,-0.7554347826086953,MODERATE,MONITOR
NG-STU-0960,Elect & Elect Engineering,3.5217391304347827,3.625,3.6,3.4646017699115,0,3.5737431533792794,0.011875559585425164,0.07826086956521738,MODERATE,MONITOR
NG-STU-0961,Elect & Elect Engineering,4.111111111111111,3.4,4.1063829787234045,3.72687224669604,0,3.877806726804668,0.00290290391807656,-0.0047281323877061965,LOW,ROUTINE
NG-STU-0962,Elect & Elect Engineering,3.8666666666666667,3.326530612244898,3.9574468085106385,3.78181818181818,0,3.734060040349728,0.0041125808509054436,0.09078014184397176,LOW,ROUTINE
NG-STU-0963,Elect & Elect Engineering,4.511111111111111,3.769230769230769,4.51063829787234,4.33181818181818,0,4.258765155855054,0.00290290391807656,-0.0004728132387707973,LOW,ROUTINE
NG-STU-0964,Elect & Elect Engineering,3.3333333333333335,2.5762711864406778,3.7083333333333335,3.24561403508772,0,3.3391674889746716,0.09992563598569465,0.375,HIGH,PRIORITY
NG-STU-0965,Elect & Elect Engineering,4.177777777777778,3.3958333333333335,4.183673469387755,3.79452054794521,0,3.935579377293673,0.00290290391807656,0.0058956916099770496,LOW,ROUTINE
NG-STU-0966,Elect & Elect Engineering,4.266666666666667,3.0,3.6136363636363638,3.56306306306306,0,3.576810325825109,0.006515303529412584,-0.6530303030303028,MODERATE,MONITOR
NG-STU-0967,Elect & Elect Engineering,4.822222222222222,4.0,4.574468085106383,4.52534562211982,0,4.440209830464115,0.00290290391807656,-0.24775413711583916,LOW,ROUTINE
NG-STU-0968,Elect & Elect Engineering,4.644444444444445,4.081632653061225,4.446808510638298,4.2073732718894,0,4.363869696913631,0.00290290391807656,-0.19763593380614708,LOW,ROUTINE
NG-STU-0969,Elect & Elect Engineering,4.0,2.709090909090909,3.4468085106382977,3.2780269058296,0,3.355593437273786,0.014052479061399545,-0.5531914893617023,MODERATE,MONITOR
NG-STU-0970,Elect & Elect Engineering,3.8666666666666667,3.784313725490196,4.3478260869565215,4.09954751131222,0,4.049026958452503,0.0041125808509054436,0.4811594202898548,LOW,ROUTINE
NG-STU-0971,Elect & Elect Engineering,4.222222222222222,2.857142857142857,2.893617021276596,3.31981981981982,0,3.2339120394820164,0.14006967363803363,-1.3286052009456264,HIGH,PRIORITY
NG-STU-0972,Elect & Elect Engineering,4.177777777777778,3.5918367346938775,4.1063829787234045,3.8675799086758,0,3.9006844430310657,0.00290290391807656,-0.07139479905437351,LOW,ROUTINE
NG-STU-0973,Elect & Elect Engineering,3.8222222222222224,2.9019607843137254,3.6363636363636362,3.44394618834081,0,3.4531781718468157,0.01077123044531,-0.18585858585858617,MODERATE,MONITOR
NG-STU-0974,Elect & Elect Engineering,4.377777777777778,3.816326530612245,4.574468085106383,4.35023041474654,0,4.284449044921395,0.00290290391807656,0.1966903073286046,LOW,ROUTINE
NG-STU-0975,Elect & Elect Engineering,4.733333333333333,3.673469387755102,4.085106382978723,4.21198156682028,0,4.057027453959226,0.00290290391807656,-0.6482269503546103,MODERATE,MONITOR
NG-STU-0976,Elect & Elect Engineering,4.644444444444445,3.6470588235294117,4.702127659574468,4.34246575342466,0,4.368666828278942,0.00290290391807656,0.05768321513002306,LOW,ROUTINE
NG-STU-0977,Elect & Elect Engineering,3.8666666666666667,2.6379310344827585,3.9148936170212765,3.71052631578947,0,3.5001760423571473,0.026746067697855307,0.04822695035460978,MODERATE,MONITOR
NG-STU-0978,Elect & Elect Engineering,4.533333333333333,3.7551020408163267,4.148936170212766,3.99086757990868,0,4.0774483397948735,0.00290290391807656,-0.3843971631205676,MODERATE,MONITOR
NG-STU-0979,Elect & Elect Engineering,4.088888888888889,2.5714285714285716,2.9347826086956523,3.19409282700422,0,3.1157314387636714,0.2582365334632529,-1.1541062801932362,HIGH,PRIORITY
NG-STU-0980,Elect & Elect Engineering,4.222222222222222,3.061224489795918,4.404255319148936,3.97235023041475,0,3.7858054635738583,0.006515303529412584,0.18203309692671343,LOW,ROUTINE
NG-STU-0981,Elect & Elect Engineering,4.111111111111111,3.2222222222222223,4.148936170212766,3.77130044843049,0,3.8496860434871856,0.00290290391807656,0.0378250591016549,LOW,ROUTINE
NG-STU-0982,Elect & Elect Engineering,4.644444444444445,4.1568627450980395,4.468085106382978,4.38812785388128,0,4.363869696913631,0.00290290391807656,-0.17635933806146653,LOW,ROUTINE
NG-STU-0983,Elect & Elect Engineering,3.2222222222222223,2.389830508474576,3.574468085106383,3.26293103448276,0,3.274943187369278,0.1366965047378851,0.3522458628841605,HIGH,PRIORITY
NG-STU-0984,Elect & Elect Engineering,4.466666666666667,3.938775510204082,4.0638297872340425,4.11981566820277,0,4.092625210541601,0.00290290391807656,-0.40283687943262425,MODERATE,MONITOR
NG-STU-0985,Elect & Elect Engineering,3.3555555555555556,2.721311475409836,3.28,3.27916666666667,0,3.1676109337321225,0.06764762492638488,-0.07555555555555582,HIGH,PRIORITY
NG-STU-0986,Elect & Elect Engineering,3.688888888888889,3.2745098039215685,4.5,3.81735159817352,0,3.95880747980068,0.011875559585425164,0.8111111111111109,LOW,ROUTINE
NG-STU-0987,Elect & Elect Engineering,3.6,2.8545454545454545,4.0625,3.68122270742358,0,3.5493689225130463,0.03606999790297912,0.4624999999999999,MODERATE,MONITOR
NG-STU-0988,Elect & Elect Engineering,3.2666666666666666,2.0655737704918034,3.2549019607843137,2.96341463414634,1,2.9948103554749093,0.434529785813925,-0.0117647058823529,CRITICAL,URGENT
NG-STU-0989,Elect & Elect Engineering,3.8,2.8771929824561404,3.8333333333333335,3.53947368421053,0,3.5028827490926195,0.012694452005255886,0.03333333333333366,MODERATE,MONITOR
NG-STU-0990,Elect & Elect Engineering,2.888888888888889,2.3448275862068964,3.52,3.08786610878661,1,3.162652319083744,0.4489691210867493,0.6311111111111112,HIGH,PRIORITY
NG-STU-0991,Elect & Elect Engineering,3.6222222222222222,2.611111111111111,3.3404255319148937,3.23451327433628,0,3.226210390020293,0.07405544458981035,-0.28179669030732857,HIGH,PRIORITY
NG-STU-0992,Elect & Elect Engineering,4.044444444444444,3.5714285714285716,4.361702127659575,4.05529953917051,0,3.9936465054548855,0.00290290391807656,0.31725768321513037,LOW,ROUTINE
NG-STU-0993,Elect & Elect Engineering,4.044444444444444,3.2037037037037037,4.148936170212766,3.67567567567568,0,3.8206521483378304,0.004795757419363697,0.10449172576832133,LOW,ROUTINE
NG-STU-0994,Elect & Elect Engineering,3.2,2.5172413793103448,3.86,3.34782608695652,0,3.3666181118675,0.09992563598569465,0.6599999999999997,MODERATE,MONITOR
NG-STU-0995,Elect & Elect Engineering,3.5555555555555554,3.0,3.9591836734693877,3.71300448430493,0,3.504948148570814,0.026358446096470176,0.40362811791383235,MODERATE,MONITOR
NG-STU-0996,Elect & Elect Engineering,3.7555555555555555,2.811320754716981,3.276595744680851,3.23451327433628,0,3.295376156617965,0.03179781465287396,-0.4789598108747044,HIGH,PRIORITY
NG-STU-0997,Elect & Elect Engineering,4.6,3.6122448979591835,4.355555555555555,4.10045662100457,0,4.145418547672238,0.00290290391807656,-0.24444444444444446,LOW,ROUTINE
NG-STU-0998,Elect & Elect Engineering,4.711111111111111,4.1020408163265305,4.74468085106383,4.55299539170507,0,4.533371857151409,0.00290290391807656,0.033569739952718614,LOW,ROUTINE
NG-STU-0999,Elect & Elect Engineering,3.488888888888889,3.215686274509804,3.3617021276595747,3.34070796460177,0,3.3751306178687743,0.011875559585425164,-0.12718676122931427,MODERATE,MONITOR
NG-STU-1000,Elect & Elect Engineering,3.9555555555555557,3.269230769230769,4.122448979591836,3.86486486486486,0,3.8104622076777077,0.0041125808509054436,0.1668934240362807,LOW,ROUTINE
NG-STU-1001,Elect & Elect Engineering,4.888888888888889,4.63265306122449,4.595744680851064,4.55299539170507,0,4.5948893719859045,0.00290290391807656,-0.29314420803782504,LOW,ROUTINE
NG-STU-1002,Elect & Elect Engineering,4.133333333333334,3.392156862745098,4.191489361702128,3.88127853881279,0,3.919830137880153,0.00290290391807656,0.058156028368793855,LOW,ROUTINE
NG-STU-1003,Elect & Elect Engineering,3.3333333333333335,2.5,3.8085106382978724,3.26106194690265,0,3.3391674889746716,0.1136819960106132,0.4751773049645389,HIGH,PRIORITY
NG-STU-1004,Elect & Elect Engineering,4.311111111111111,3.314814814814815,4.0,3.90990990990991,0,3.891498900221262,0.00290290391807656,-0.3111111111111109,MODERATE,MONITOR
NG-STU-1005,Elect & Elect Engineering,3.6444444444444444,2.4035087719298245,3.2127659574468086,3.21834061135371,0,3.1327696629691766,0.15623096550000531,-0.4316784869976358,HIGH,PRIORITY
NG-STU-1006,Elect & Elect Engineering,4.311111111111111,3.1538461538461537,3.6382978723404253,3.63513513513514,0,3.6586276150472234,0.004795757419363697,-0.6728132387706856,MODERATE,MONITOR
NG-STU-1007,Elect & Elect Engineering,3.977777777777778,3.326923076923077,4.553191489361702,4.02727272727273,0,4.0097516665833846,0.0041125808509054436,0.5754137115839244,LOW,ROUTINE
NG-STU-1008,Elect & Elect Engineering,4.6,3.4489795918367347,4.5227272727272725,4.14285714285714,0,4.213166563120393,0.00290290391807656,-0.07727272727272716,LOW,ROUTINE
NG-STU-1009,Elect & Elect Engineering,4.644444444444445,4.224489795918367,4.446808510638298,4.35294117647059,0,4.397418341676985,0.00290290391807656,-0.19763593380614708,LOW,ROUTINE
NG-STU-1010,Elect & Elect Engineering,3.888888888888889,2.3620689655172415,3.7872340425531914,3.27631578947368,0,3.4283840811998822,0.07064635935168553,-0.10165484633569744,MODERATE,MONITOR
NG-STU-1011,Elect & Elect Engineering,4.066666666666666,3.36734693877551,3.7291666666666665,3.86995515695067,0,3.6811973406757064,0.00290290391807656,-0.3374999999999999,MODERATE,MONITOR
NG-STU-1012,Elect & Elect Engineering,3.3333333333333335,2.2363636363636363,3.0625,2.9957805907173,1,2.851236982960204,0.841493857451019,-0.2708333333333335,CRITICAL,URGENT
NG-STU-1013,Elect & Elect Engineering,4.733333333333333,4.204081632653061,4.708333333333333,4.65296803652968,0,4.543945044241601,0.00290290391807656,-0.025000000000000355,LOW,ROUTINE
NG-STU-1014,Elect & Elect Engineering,4.666666666666667,3.6122448979591835,4.311111111111111,4.37155963302752,0,4.145418547672238,0.00290290391807656,-0.35555555555555607,MODERATE,MONITOR
NG-STU-1015,Elect & Elect Engineering,3.7777777777777777,2.823529411764706,4.3125,3.64545454545455,0,3.64597739655473,0.026448474221649046,0.5347222222222223,LOW,ROUTINE
NG-STU-1016,Elect & Elect Engineering,4.555555555555555,3.8653846153846154,4.425531914893617,4.17117117117117,0,4.286513598569558,0.00290290391807656,-0.13002364066193817,LOW,ROUTINE
NG-STU-1017,Elect & Elect Engineering,4.488888888888889,3.4615384615384617,4.042553191489362,4.07727272727273,0,3.9687530583886748,0.00290290391807656,-0.44633569739952694,MODERATE,MONITOR
NG-STU-1018,Elect & Elect Engineering,4.533333333333333,3.510204081632653,3.9361702127659575,3.77130044843049,0,3.9132997523854796,0.00290290391807656,-0.5971631205673757,MODERATE,MONITOR
NG-STU-1019,Elect & Elect Engineering,3.888888888888889,3.2884615384615383,3.978723404255319,3.69090909090909,0,3.734060040349728,0.0041125808509054436,0.08983451536643017,LOW,ROUTINE
NG-STU-1020,Elect & Elect Engineering,4.555555555555555,3.0816326530612246,3.9183673469387754,3.79372197309417,0,3.7596848272890036,0.004795757419363697,-0.6371882086167799,MODERATE,MONITOR
NG-STU-1021,Elect & Elect Engineering,4.288888888888889,2.843137254901961,4.0212765957446805,3.81081081081081,0,3.6661212622121173,0.010734608367534914,-0.2676122931442082,LOW,ROUTINE
NG-STU-1022,Elect & Elect Engineering,2.7142857142857144,2.490566037735849,3.42,3.15789473684211,0,3.1363198433420156,0.21415865990915114,0.7057142857142855,HIGH,PRIORITY
NG-STU-1023,Elect & Elect Engineering,4.311111111111111,2.706896551724138,3.5714285714285716,3.4,0,3.452061837096846,0.010734608367534914,-0.7396825396825393,MODERATE,MONITOR
NG-STU-1024,Elect & Elect Engineering,4.333333333333333,3.3260869565217392,3.574468085106383,3.57918552036199,0,3.6815016108695002,0.00290290391807656,-0.7588652482269502,MODERATE,MONITOR
NG-STU-1025,Elect & Elect Engineering,3.511111111111111,2.3508771929824563,3.25,3.01731601731602,1,3.0744836093502275,0.3563269266337581,-0.26111111111111107,CRITICAL,URGENT
NG-STU-1026,Elect & Elect Engineering,4.133333333333334,3.0925925925925926,3.9574468085106385,3.50660792951542,0,3.6544245313847075,0.004795757419363697,-0.1758865248226953,LOW,ROUTINE
NG-STU-1027,Elect & Elect Engineering,4.133333333333334,3.62,4.468085106382978,3.97247706422018,0,4.092801380527162,0.00290290391807656,0.33475177304964454,LOW,ROUTINE
NG-STU-1028,Elect & Elect Engineering,3.8444444444444446,3.1320754716981134,3.9583333333333335,3.75,0,3.687178464056194,0.0067888399829248046,0.11388888888888893,LOW,ROUTINE
NG-STU-1029,Elect & Elect Engineering,4.488888888888889,2.7586206896551726,3.7551020408163267,3.60869565217391,0,3.5806550988235157,0.010734608367534914,-0.7337868480725622,MODERATE,MONITOR
NG-STU-1030,Elect & Elect Engineering,3.888888888888889,2.3684210526315788,3.4705882352941178,3.21702127659574,0,3.3352663864281227,0.03771656761606071,-0.4183006535947711,HIGH,PRIORITY
NG-STU-1031,Elect & Elect Engineering,3.2666666666666666,2.7241379310344827,3.2857142857142856,3.19148936170213,0,3.1676109337321225,0.06991334545122718,0.01904761904761898,HIGH,PRIORITY
NG-STU-1032,Elect & Elect Engineering,4.386363636363637,4.270833333333333,4.448979591836735,4.37383177570093,0,4.402044976432614,0.00290290391807656,0.06261595547309806,LOW,ROUTINE
NG-STU-1033,Elect & Elect Engineering,3.977272727272727,2.4262295081967213,2.2653061224489797,2.59139784946237,1,2.7338477168039614,0.9612547096833592,-1.7119666048237474,CRITICAL,URGENT
NG-STU-1034,Elect & Elect Engineering,3.727272727272727,4.608695652173913,4.469387755102041,4.31603773584906,0,4.287687725894032,0.0072361813737831,0.7421150278293136,LOW,ROUTINE
NG-STU-1035,Elect & Elect Engineering,3.909090909090909,4.782608695652174,4.673469387755102,4.52358490566038,0,4.4273311927597465,0.0041125808509054436,0.7643784786641925,LOW,ROUTINE
NG-STU-1036,Elect & Elect Engineering,3.1818181818181817,2.764705882352941,3.26,3.18918918918919,0,3.179784699697893,0.11079427504237278,0.07818181818181813,HIGH,PRIORITY
NG-STU-1037,Elect & Elect Engineering,4.318181818181818,4.260869565217392,4.142857142857143,4.16981132075472,0,4.23431277778603,0.00290290391807656,-0.1753246753246751,LOW,ROUTINE
NG-STU-1038,Elect & Elect Engineering,3.1818181818181817,3.0208333333333335,3.7450980392156863,3.39555555555556,0,3.4268772259572695,0.03621812596054824,0.5632798573975046,MODERATE,MONITOR
NG-STU-1039,Elect & Elect Engineering,4.386363636363637,4.5,4.408163265306122,4.30841121495327,0,4.391507592465438,0.00290290391807656,0.021799628942485327,LOW,ROUTINE
NG-STU-1040,Elect & Elect Engineering,3.022222222222222,3.34,3.018181818181818,3.10483870967742,0,3.178609401616126,0.22363005800761937,-0.004040404040404066,HIGH,PRIORITY
NG-STU-1041,Elect & Elect Engineering,3.1818181818181817,2.3636363636363638,2.980392156862745,2.86166007905138,1,2.8936667418292603,0.8465844787412569,-0.2014260249554365,CRITICAL,URGENT
NG-STU-1042,Elect & Elect Engineering,3.2045454545454546,3.282608695652174,3.0408163265306123,3.35321100917431,0,3.2199663859805407,0.18762421789815317,-0.1637291280148423,HIGH,PRIORITY
NG-STU-1043,Elect & Elect Engineering,4.159090909090909,4.130434782608695,4.26530612244898,4.24056603773585,0,4.201993071301704,0.00290290391807656,0.10621521335807049,LOW,ROUTINE
NG-STU-1044,Elect & Elect Engineering,4.4772727272727275,4.608695652173913,4.591836734693878,4.52358490566038,0,4.529593666147457,0.00290290391807656,0.11456400742115047,LOW,ROUTINE
NG-STU-1045,Elect & Elect Engineering,4.590909090909091,4.760869565217392,4.755102040816326,4.7122641509434,0,4.675545507420148,0.00290290391807656,0.16419294990723543,LOW,ROUTINE
NG-STU-1046,Elect & Elect Engineering,2.772727272727273,2.262295081967213,2.42,2.43939393939394,1,2.48942063704109,0.9972068572114692,-0.352727272727273,CRITICAL,URGENT
NG-STU-1047,Elect & Elect Engineering,3.272727272727273,2.909090909090909,3.1176470588235294,3.08583690987124,1,3.178999576800881,0.18544515431541309,-0.1550802139037435,HIGH,PRIORITY
NG-STU-1048,Elect & Elect Engineering,4.75,4.673913043478261,4.714285714285714,4.61320754716981,0,4.657547983078107,0.00290290391807656,-0.03571428571428559,LOW,ROUTINE
NG-STU-1049,Elect & Elect Engineering,4.840909090909091,4.782608695652174,5.0,4.87735849056604,0,4.761844260647879,0.00290290391807656,0.15909090909090917,LOW,ROUTINE
NG-STU-1050,Elect & Elect Engineering,2.8181818181818183,2.316666666666667,3.7450980392156863,3.14102564102564,0,3.2752648778528193,0.4489691210867493,0.926916221033868,HIGH,PRIORITY
